,ORCA-Fusion-BT,ORCA-Fusion,ORCA_Flash4.0,Kinetix,iXon897Life,Panda4.2
200,0,0,0,0.206148282,0,0
201,0,0,0,0.211518987,0,0
202,0,0,0,0.218698011,0,0
203,0,0,0,0.224122966,0,0
204,0,0,0,0.23124774,0,0
205,0,0,0,0.237311634,0,0
206,0,0,0,0.243797468,0,0
207,0,0,0,0.250500301,0,0
208,0,0,0,0.256347197,0,0
209,0,0,0,0.261880651,0,0
210,0,0,0,0.267088608,0,0
211,0,0,0,0.273261001,0,0
212,0,0,0,0.278047016,0,0
213,0,0,0,0.282833032,0,0
214,0,0,0,0.287619048,0,0
215,0,0,0,0.290867993,0,0
216,0,0,0,0.295382761,0,0
217,0,0,0,0.300168776,0,0
218,0,0,0,0.306437613,0,0
219,0,0,0,0.311808318,0,0
220,0,0,0,0.319831224,0,0
221,0,0,0,0.332260398,0,0
222,0,0,0,0.346208559,0,0
223,0,0,0,0.355780591,0,0
224,0,0,0,0.3639783,0,0
225,0,0,0,0.371006631,0,0
226,0,0,0,0.375792646,0,0
227,0,0,0,0.380578662,0,0
228,0,0,0,0.385268234,0,0
229,0,0,0,0.388342375,0,0
230,0,0,0,0.391862568,0,0
231,0,0,0,0.394255576,0,0
232,0,0,0,0.3960217,0,0
233,0,0,0,0.397233273,0,0
234,0,0,0,0.397830018,0,0
235,0,0,0,0.399638336,0,0
236,0,0,0,0.399638336,0,0
237,0,0,0,0.399638336,0,0
238,0,0,0,0.399638336,0,0
239,0,0,0,0.399638336,0,0
240,0,0,0,0.399638336,0,0
241,0,0,0,0.397830018,0,0
242,0,0,0,0.397830018,0,0
243,0,0,0,0.396196504,0,0
244,0,0,0,0.395611814,0,0
245,0,0,0,0.393218807,0,0
246,0,0,0,0.390825799,0,0
247,0,0,0,0.388432791,0,0
248,0,0,0,0.386039783,0,0
249,0,0,0,0.38212176,0,0
250,0,0,0,0.379144063,0,0
251,0,0,0,0.375244123,0,0
252,0,0,0,0.37138035,0,0
253,0,0,0,0.368402652,0,0
254,0,0,0,0.364448463,0,0
255,0,0,0,0.360638939,0,0
256,0,0,0,0.356045811,0,0
257,0,0,0,0.352875226,0,0
258,0,0,0,0.34808921,0,0
259,0,0,0,0.343303195,0,0
260,0,0,0,0.338517179,0,0
261,0,0,0,0.333731163,0,0
262,0,0,0,0.327136829,0,0
263,0,0,0,0.322350814,0,0
264,0,0,0,0.316311031,0,0
265,0,0,0,0.310970464,0,0
266,0,0,0,0.306184448,0,0
267,0,0,0,0.301398433,0,0
268,0,0,0,0.296612417,0,0
269,0,0,0,0.291826401,0,0
270,0,0,0,0.288185654,0,0
271,0,0,0,0.285792646,0,0
272,0,0,0,0.283905967,0,0
273,0,0,0,0.283905967,0,0
274,0,0,0,0.282230259,0,0
275,0,0,0,0.282097649,0,0
276,0,0,0,0.282097649,0,0
277,0,0,0,0.282097649,0,0
278,0,0,0,0.283905967,0,0
279,0,0,0,0.283905967,0,0
280,0,0,0,0.285473177,0,0
281,0,0,0,0.287866184,0,0
282,0,0,0,0.291187462,0,0
283,0,0,0,0.294460518,0,0
284,0,0,0,0.297142857,0,0
285,0,0,0,0.301054852,0,0
286,0,0,0,0.30490657,0,0
287,0,0,0,0.309692586,0,0
288,0,0,0,0.314478602,0,0
289,0,0,0,0.319264617,0,0
290,0,0,0,0.331826401,0,0
291,0,0,0,0.343791441,0,0
292,0,0,0,0.357106691,0,0
293,0,0,0,0.369403255,0,0
294,0,0,0,0.378975286,0,0
295,0,0,0,0.388547318,0,0
296,0,0,0,0.396166365,0,0
297,0,0,0,0.400295359,0,0
298,0,0,0,0.402688366,0,0
299,0,0,0,0.405063291,0.112440191,0
300,0,0,0,0.405063291,0.11291866,0
301,0,0,0,0.405063291,0.114119617,0
302,0,0,0,0.403291139,0.116296651,0
303,0,0,0,0.401446655,0.119899522,0
304,0,0,0,0.399180229,0.122507177,0
305,0,0,0,0.396112116,0.123708134,0
306,0,0,0,0.393719108,0.124401914,0
307,0,0,0,0.390247137,0.124401914,0
308,0,0,0,0.387124774,0.12491866,0
309,0,0,0,0.384291742,0.126119617,0
310,0.000222997,0.000222997,0,0.38053044,0.128373206,0
311,0.002977003,0.002977003,0,0.376528029,0.131976077,0
312,0.003902439,0.003902439,0,0.373550332,0.13477512,0
313,0.003902439,0.003902439,0,0.36973478,0.136576555,0
314,0.003902439,0.003902439,0,0.367341772,0.13837799,0
315,0.003902439,0.003902439,0,0.364948764,0.140179426,0
316,0.003902439,0.003902439,0,0.362555756,0.141703349,0.000937819
317,0.003902439,0.003902439,0,0.360162749,0.142904306,0.002844037
318,0.003902439,0.003902439,0,0.359578059,0.144105263,0.003058104
319,0.005496864,0.005496864,0,0.358047016,0.14530622,0.003058104
320,0.009142857,0.009142857,0,0.358047016,0.147655502,0.003058104
321,0.017404878,0.017404878,0,0.359855335,0.151258373,0.004352701
322,0.025666899,0.025666899,0,0.36066305,0.15369378,0.006116208
323,0.03392892,0.03392892,0,0.363056058,0.154894737,0.006116208
324,0.042190941,0.042190941,0,0.365449066,0.156886762,0.006116208
325,0.050452962,0.050452962,0,0.368595539,0.159688995,0.006116208
326,0.058714983,0.058714983,0,0.3720434,0.162491228,0.007767584
327,0.066977003,0.066977003,0,0.376130199,0.165293461,0.009174312
328,0.075239024,0.075239024,0,0.376829415,0.168095694,0.009174312
329,0.083501045,0.083501045,0,0.377938517,0.170897927,0.009174312
330,0.091763066,0.091763066,0,0.377938517,0.173492823,0.009276249
331,0.100025087,0.100025087,0,0.377938517,0.175894737,0.011182467
332,0.108287108,0.108287108,0,0.377938517,0.177665072,0.012232416
333,0.115422997,0.115422997,0,0.377932489,0.178866029,0.012232416
334,0.12093101,0.12093101,0,0.376130199,0.182631579,0.012232416
335,0.129170732,0.129170732,0,0.376130199,0.188636364,0.012691131
336,0.139016028,0.139016028,0,0.374370102,0.192688995,0.01459735
337,0.149597213,0.149597213,0,0.374321881,0.195090909,0.016503568
